Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,EPIs,,,,,,,,,,
CONDIÇÕES,CÓDIGO,NOME DO PRODUTO,EMPRESA,VOLUME,ESTOQUE FECHADO,ESTOQUE ABERTO,OCORRÊNCIA,DATA,LOCAL ,VERIFICAÇÃO DO PRODUTO,DATA DA VERIFICAÇÃO DO PRODUTO,OBSERVAÇÃO Gasto (24/07/23)
ESTOQUE CONFORTAVEL,-,LUVAS PP COM PÓ ,,cx,4,,ENTRADA,,LBM I (R9/R10),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,-,LUVAS P COM PÓ ,,cx,75,1,ENTRADA,,LBM I (R9/R10),True,2024-12-05 00:00:00,
ESTOQUE CONFORTAVEL,-,LUVAS M COM PÓ ,,cx,62,,ENTRADA,,LBM I (R9/R10),True,2024-12-06 00:00:00,
ESTOQUE CONFORTAVEL,-,LUVAS G COM PÓ ,,cx,35,,ENTRADA,,LBM I (R9/R10),True,2024-12-07 00:00:00,
SEM ESTOQUE,-,LUVAS PP SEM PÓ ,,cx,0,,ENTRADA,,LBM I (R9/R10),True,2024-12-08 00:00:00,
ESTOQUE CONFORTAVEL,-,LUVAS P SEM PÓ ,,cx,53,,ENTRADA,,LBM I (R7/R8),True,2024-12-09 00:00:00,
ESTOQUE CONFORTAVEL,-,LUVAS M SEM PÓ ,,cx,76,,ENTRADA,,LBM I (R7/R8),True,2024-12-10 00:00:00,
SEM ESTOQUE,-,LUVAS G SEM PÓ ,,cx,1 caixa,,ENTRADA,,LBM I (R7/R8),True,2024-12-11 00:00:00,
ESTOQUE CONFORTAVEL,-,MASCARAS CIRURGICAS,,cx,,,ENTRADA,,,False,,
ESTOQUE CONFORTAVEL,-,MASCARAS N95,,cx,,,ENTRADA,,,False,,
ESTOQUE CONFORTAVEL,-,TOUCA ,,PCT,4 pacotes,,ENTRADA,,Almoxarifado,False,,
ESTOQUE CONFORTAVEL,-,FACE SHIELD,,,,,ENTRADA,,,False,,
ESTOQUE CONFORTAVEL,-,ÓCULOS DE PROTEÇÃO ,,UN,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,False,,
,,,,,,,ENTRADA,,,,,
